point_index,timestamp_ms,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
1616,1743582129088,79.951668,-58.391666,60.637501,79.951668,79.951668,161.699997,67.233002,-49.026001,50.872002,67.219002,67.210999,136.912003,-36.000000,-1066.000000,155.000000,682.000000,394.000000,503.000000
1618,1743582129093,80.050552,-58.463890,60.712502,80.050552,80.050552,161.899994,67.492996,-49.206001,51.049000,67.501999,67.512001,137.367996,86.000000,-1042.000000,507.000000,483.000000,322.000000,410.000000
1621,1743582129099,80.198891,-58.572224,60.825001,80.198891,80.198891,162.199997,67.625999,-49.313999,51.164001,67.609001,67.578003,137.625000,-169.000000,-896.000000,493.000000,997.000000,442.000000,312.000000
1623,1743582129103,80.297775,-58.644444,60.900002,80.297775,80.297775,162.399994,67.685997,-49.356998,51.202999,67.667000,67.722000,137.925003,-70.000000,-1156.000000,423.000000,604.000000,383.000000,345.000000
1626,1743582129109,80.446114,-58.752777,61.012501,80.446114,80.446114,162.699997,67.862000,-49.473999,51.303001,67.803001,67.823997,138.164001,-231.000000,-989.000000,105.000000,-233.000000,570.000000,499.000000
1628,1743582129113,80.544998,-58.825001,61.087502,80.544998,80.544998,162.899994,67.862000,-49.473999,51.303001,67.803001,67.823997,138.164001,-231.000000,-989.000000,105.000000,-233.000000,570.000000,499.000000
1630,1743582129118,80.643890,-58.897221,61.162498,80.643890,80.643890,163.100006,68.038002,-49.608002,51.491001,68.012001,68.067001,138.671997,-230.000000,-1069.000000,337.000000,1206.000000,316.000000,696.000000
1633,1743582129123,80.792221,-59.005554,61.275002,80.792221,80.792221,163.399994,68.181000,-49.698002,51.585999,68.167999,68.181999,138.927994,-98.000000,-792.000000,391.000000,430.000000,405.000000,523.000000
1635,1743582129128,80.891113,-59.077778,61.349998,80.891113,80.891113,163.600006,68.181000,-49.698002,51.585999,68.167999,68.181999,138.927994,-98.000000,-792.000000,391.000000,430.000000,405.000000,523.000000
1638,1743582129135,81.039444,-59.186111,61.462502,81.039444,81.039444,163.899994,68.333000,-49.806999,51.716000,68.338997,68.274002,139.147995,-123.000000,-1253.000000,340.000000,-160.000000,516.000000,464.000000
1640,1743582129140,81.138336,-59.258335,61.537498,81.138336,81.138336,164.100006,68.466003,-49.911999,51.823002,68.438004,68.416000,139.393005,-272.000000,-1041.000000,-137.000000,1126.000000,407.000000,397.000000
1642,1743582129144,81.237221,-59.330555,61.612499,81.237221,81.237221,164.300003,68.697998,-50.066002,51.997002,68.684998,68.670998,139.841995,-214.000000,-1073.000000,446.000000,-213.000000,518.000000,401.000000
1645,1743582129149,81.385559,-59.438889,61.724998,81.385559,81.385559,164.600006,68.790001,-50.152000,52.069000,68.785004,68.764000,140.067993,-85.000000,-1245.000000,308.000000,258.000000,440.000000,321.000000
1647,1743582129155,81.484444,-59.511112,61.799999,81.484444,81.484444,164.800003,68.790001,-50.152000,52.069000,68.785004,68.764000,140.067993,-85.000000,-1245.000000,308.000000,258.000000,440.000000,321.000000
1650,1743582129160,81.632774,-59.619446,61.912498,81.632774,81.632774,165.100006,68.915001,-50.255001,52.175999,68.880997,68.879997,140.307007,-221.000000,-995.000000,317.000000,1191.000000,486.000000,470.000000
1652,1743582129164,81.731667,-59.691666,61.987499,81.731667,81.731667,165.300003,69.043999,-50.311001,52.237999,68.962997,69.055000,140.610992,-115.000000,-1083.000000,254.000000,741.000000,396.000000,383.000000
1654,1743582129169,81.830559,-59.763889,62.062500,81.830559,81.830559,165.500000,69.110001,-50.408001,52.328999,69.119003,69.163002,140.847000,-144.000000,-1092.000000,-179.000000,-156.000000,542.000000,440.000000
1656,1743582129174,81.929443,-59.836113,62.137501,81.929443,81.929443,165.699997,69.238998,-50.500999,52.422001,69.250000,69.295998,141.123001,0.000000,-1069.000000,551.000000,665.000000,351.000000,459.000000
1659,1743582129179,82.077774,-59.944443,62.250000,82.077774,82.077774,166.000000,69.356003,-50.604000,52.521999,69.376999,69.379997,141.302002,-67.000000,-1223.000000,428.000000,1117.000000,380.000000,488.000000
1662,1743582129186,82.226112,-60.052776,62.362499,82.226112,82.226112,166.300003,69.449997,-50.671001,52.598000,69.483002,69.550003,141.598007,-254.000000,-913.000000,367.000000,378.000000,431.000000,383.000000
1664,1743582129191,82.324997,-60.125000,62.437500,82.324997,82.324997,166.500000,69.587997,-50.771000,52.701000,69.647003,69.598000,141.664993,-25.000000,-997.000000,-226.000000,-178.000000,469.000000,517.000000
1666,1743582129196,82.423889,-60.197224,62.512501,82.423889,82.423889,166.699997,69.822998,-50.929001,52.851002,69.844002,69.891998,142.270004,-217.000000,-991.000000,678.000000,1127.000000,376.000000,556.000000
1668,1743582129201,82.522781,-60.269444,62.587502,82.522781,82.522781,166.899994,69.822998,-50.929001,52.851002,69.844002,69.891998,142.270004,-217.000000,-991.000000,678.000000,1127.000000,376.000000,556.000000
1671,1743582129206,82.671112,-60.377777,62.700001,82.671112,82.671112,167.199997,69.981003,-51.039001,52.936001,69.954002,69.988998,142.505997,-164.000000,-846.000000,482.000000,174.000000,308.000000,388.000000
1674,1743582129213,82.819443,-60.486111,62.812500,82.819443,82.819443,167.500000,70.052002,-51.090000,53.018002,70.086998,70.116997,142.789001,-93.000000,-847.000000,349.000000,-215.000000,601.000000,427.000000
1676,1743582129217,82.918335,-60.558334,62.887501,82.918335,82.918335,167.699997,70.200996,-51.189999,53.124001,70.209999,70.230003,143.018005,-276.000000,-1224.000000,265.000000,1013.000000,426.000000,579.000000
1678,1743582129223,83.017220,-60.630554,62.962502,83.017220,83.017220,167.899994,70.450996,-51.355999,53.293999,70.432999,70.455002,143.513000,-281.000000,-780.000000,521.000000,82.000000,595.000000,293.000000
1681,1743582129227,83.165558,-60.738888,63.075001,83.165558,83.165558,168.199997,70.450996,-51.355999,53.293999,70.432999,70.455002,143.513000,-281.000000,-780.000000,521.000000,82.000000,595.000000,293.000000
1683,1743582129232,83.264442,-60.811111,63.150002,83.264442,83.264442,168.399994,70.587997,-51.442001,53.389000,70.578003,70.566002,143.731003,-252.000000,-979.000000,434.000000,-52.000000,521.000000,396.000000
1686,1743582129238,83.412781,-60.919445,63.262501,83.412781,83.412781,168.699997,70.717003,-51.551998,53.504002,70.685997,70.633003,143.852997,-221.000000,-1001.000000,321.000000,1097.000000,480.000000,412.000000
1688,1743582129243,83.511665,-60.991665,63.337502,83.511665,83.511665,168.899994,70.845001,-51.640999,53.603001,70.806000,70.848999,144.192001,-52.000000,-1123.000000,104.000000,482.000000,484.000000,377.000000
1690,1743582129248,83.610558,-61.063889,63.412498,83.610558,83.610558,169.100006,70.961998,-51.717999,53.705002,70.936996,70.970001,144.526993,-227.000000,-903.000000,190.000000,-247.000000,491.000000,307.000000
1693,1743582129254,83.758888,-61.172222,63.525002,83.758888,83.758888,169.399994,71.070000,-51.799999,53.785000,71.037003,71.031998,144.671997,26.000000,-1076.000000,447.000000,504.000000,387.000000,461.000000
1695,1743582129258,83.857780,-61.244446,63.599998,83.857780,83.857780,169.600006,71.198997,-51.903999,53.886002,71.150002,71.169998,144.959000,-171.000000,-1119.000000,512.000000,1055.000000,466.000000,408.000000
1697,1743582129263,83.956665,-61.316666,63.674999,83.956665,83.956665,169.800003,71.290001,-51.977001,53.955002,71.253998,71.325996,145.231995,-88.000000,-1129.000000,388.000000,474.000000,359.000000,541.000000
1700,1743582129269,84.105003,-61.424999,63.787498,84.105003,84.105003,170.100006,71.429001,-52.071999,54.077000,71.436996,71.457001,145.371002,-297.000000,-1093.000000,-181.000000,-209.000000,562.000000,421.000000
1702,1743582129274,84.203888,-61.497223,63.862499,84.203888,84.203888,170.300003,71.532997,-52.160000,54.160999,71.523003,71.518997,145.645004,-26.000000,-873.000000,91.000000,760.000000,336.000000,423.000000
1705,1743582129279,84.352219,-61.605556,63.974998,84.352219,84.352219,170.600006,71.691002,-52.283001,54.247002,71.628998,71.694000,145.938004,-146.000000,-1249.000000,580.000000,1113.000000,382.000000,513.000000
1707,1743582129284,84.451111,-61.677776,64.050003,84.451111,84.451111,170.800003,71.773003,-52.344002,54.334000,71.797997,71.775002,146.078003,-161.000000,-1109.000000,484.000000,1.000000,376.000000,436.000000
1709,1743582129289,84.550003,-61.750000,64.125000,84.550003,84.550003,171.000000,71.903999,-52.435001,54.432999,71.945000,71.948997,146.457993,-99.000000,-986.000000,208.000000,-126.000000,497.000000,461.000000
1712,1743582129294,84.698334,-61.858334,64.237503,84.698334,84.698334,171.300003,72.032997,-52.539001,54.521999,72.030998,72.067001,146.613007,-299.000000,-939.000000,112.000000,996.000000,485.000000,319.000000
1714,1743582129299,84.797226,-61.930557,64.312500,84.797226,84.797226,171.500000,72.139999,-52.623001,54.618000,72.136002,72.166000,146.934998,-337.000000,-1034.000000,287.000000,819.000000,241.000000,345.000000
1716,1743582129304,84.896111,-62.002777,64.387497,84.896111,84.896111,171.699997,72.263000,-52.701000,54.692001,72.265999,72.278999,147.173996,100.000000,-789.000000,568.000000,-14.000000,555.000000,503.000000
1718,1743582129309,84.995003,-62.075001,64.462502,84.995003,84.995003,171.899994,72.439003,-52.834000,54.824001,72.449997,72.403999,147.453995,-30.000000,-891.000000,387.000000,669.000000,472.000000,226.000000
1722,1743582129316,85.192780,-62.219444,64.612503,85.192780,85.192780,172.300003,72.526001,-52.903999,54.896999,72.541000,72.467003,147.591003,-241.000000,-818.000000,392.000000,1033.000000,489.000000,799.000000
1724,1743582129321,85.291664,-62.291668,64.687500,85.291664,85.291664,172.500000,72.640999,-52.987000,54.983002,72.651001,72.667000,147.949997,-167.000000,-1046.000000,6.000000,463.000000,282.000000,445.000000
1726,1743582129325,85.390556,-62.363888,64.762497,85.390556,85.390556,172.699997,72.765999,-53.063000,55.062000,72.794998,72.766998,148.164001,-177.000000,-886.000000,262.000000,-227.000000,543.000000,435.000000
1728,1743582129330,85.489441,-62.436111,64.837502,85.489441,85.489441,172.899994,72.869003,-53.143002,55.139999,72.891998,72.872002,148.384003,-84.000000,-906.000000,761.000000,478.000000,494.000000,448.000000
1731,1743582129336,85.637779,-62.544445,64.949997,85.637779,85.637779,173.199997,72.934998,-53.191002,55.188000,72.941002,73.003998,148.613007,-211.000000,-966.000000,535.000000,1044.000000,421.000000,371.000000
1734,1743582129342,85.786110,-62.652779,65.062500,85.786110,85.786110,173.500000,73.107002,-53.314999,55.319000,73.111000,73.141998,148.871994,-283.000000,-781.000000,330.000000,-28.000000,424.000000,568.000000
1736,1743582129346,85.885002,-62.724998,65.137497,85.885002,85.885002,173.699997,73.263000,-53.423000,55.441002,73.230003,73.245003,149.095993,-60.000000,-998.000000,-87.000000,-205.000000,482.000000,422.000000
1738,1743582129351,85.983887,-62.797222,65.212502,85.983887,85.983887,173.899994,73.331001,-53.471001,55.492001,73.320999,73.388000,149.386993,-104.000000,-916.000000,270.000000,845.000000,439.000000,383.000000
1740,1743582129356,86.082779,-62.869446,65.287498,86.082779,86.082779,174.100006,73.512001,-53.598000,55.639999,73.438004,73.524002,149.623993,-13.000000,-874.000000,565.000000,770.000000,406.000000,453.000000
1743,1743582129361,86.231110,-62.977779,65.400002,86.231110,86.231110,174.399994,73.570999,-53.643002,55.695000,73.568001,73.637001,149.886002,-74.000000,-897.000000,306.000000,20.000000,471.000000,422.000000
1746,1743582129367,86.379448,-63.086113,65.512497,86.379448,86.379448,174.699997,73.666000,-53.702000,55.763000,73.669998,73.737999,150.110992,-131.000000,-903.000000,165.000000,-188.000000,482.000000,449.000000
1747,1743582129371,86.428886,-63.122223,65.550003,86.428886,86.428886,174.800003,73.666000,-53.702000,55.763000,73.669998,73.737999,150.110992,-131.000000,-903.000000,165.000000,-188.000000,482.000000,449.000000
1750,1743582129376,86.577225,-63.230556,65.662498,86.577225,86.577225,175.100006,74.004997,-53.944000,55.986000,73.925003,73.989998,150.550995,-135.000000,-1029.000000,383.000000,635.000000,431.000000,426.000000
1752,1743582129381,86.676109,-63.302776,65.737503,86.676109,86.676109,175.300003,74.078003,-53.993000,56.067001,74.072998,74.097000,150.768997,-286.000000,-913.000000,312.000000,-20.000000,434.000000,403.000000
1755,1743582129386,86.824448,-63.411110,65.849998,86.824448,86.824448,175.600006,74.220001,-54.095001,56.168999,74.223000,74.167000,150.953003,-237.000000,-906.000000,432.000000,259.000000,558.000000,423.000000
1758,1743582129392,86.972778,-63.519444,65.962502,86.972778,86.972778,175.899994,74.306999,-54.173000,56.251999,74.286003,74.321999,151.298996,-259.000000,-1220.000000,286.000000,1035.000000,592.000000,456.000000
1760,1743582129397,87.071663,-63.591667,66.037498,87.071663,87.071663,176.100006,74.306999,-54.173000,56.251999,74.286003,74.321999,151.298996,-259.000000,-1220.000000,286.000000,1035.000000,592.000000,456.000000
1762,1743582129402,87.170555,-63.663887,66.112503,87.170555,87.170555,176.300003,74.539001,-54.339001,56.431999,74.542000,74.540001,151.755005,-230.000000,-858.000000,244.000000,-290.000000,600.000000,424.000000
1764,1743582129407,87.269447,-63.736111,66.187500,87.269447,87.269447,176.500000,74.649002,-54.425999,56.507999,74.658997,74.655998,152.035004,-39.000000,-990.000000,602.000000,611.000000,413.000000,637.000000
1767,1743582129412,87.417778,-63.844444,66.300003,87.417778,87.417778,176.800003,74.781998,-54.528999,56.606998,74.780998,74.763000,152.248993,-257.000000,-977.000000,440.000000,892.000000,419.000000,215.000000
1770,1743582129418,87.566109,-63.952778,66.412498,87.566109,87.566109,177.100006,74.935997,-54.634998,56.736000,74.888000,74.862999,152.496994,-101.000000,-828.000000,482.000000,348.000000,309.000000,338.000000
1772,1743582129423,87.665001,-64.025002,66.487503,87.665001,87.665001,177.300003,74.935997,-54.634998,56.736000,74.888000,74.862999,152.496994,-101.000000,-828.000000,482.000000,348.000000,309.000000,338.000000
1774,1743582129428,87.763885,-64.097221,66.562500,87.763885,87.763885,177.500000,75.132004,-54.784000,56.881001,75.140999,75.110001,152.962006,-40.000000,-979.000000,280.000000,720.000000,505.000000,446.000000
1777,1743582129433,87.912224,-64.205559,66.675003,87.912224,87.912224,177.800003,75.248001,-54.868000,56.952999,75.237000,75.234001,153.190002,-263.000000,-1098.000000,810.000000,1013.000000,281.000000,348.000000
1779,1743582129438,88.011108,-64.277779,66.750000,88.011108,88.011108,178.000000,75.370003,-54.949001,57.046001,75.360001,75.386002,153.466003,-156.000000,-730.000000,448.000000,107.000000,514.000000,434.000000
1782,1743582129445,88.159447,-64.386108,66.862503,88.159447,88.159447,178.300003,75.511002,-55.034000,57.147999,75.500000,75.430000,153.552994,-138.000000,-823.000000,143.000000,9.000000,567.000000,305.000000
1784,1743582129449,88.258331,-64.458336,66.937500,88.258331,88.258331,178.500000,75.511002,-55.034000,57.147999,75.500000,75.430000,153.552994,-138.000000,-823.000000,143.000000,9.000000,567.000000,305.000000
1786,1743582129454,88.357224,-64.530556,67.012497,88.357224,88.357224,178.699997,75.750000,-55.209000,57.307999,75.688004,75.745003,154.171005,-359.000000,-921.000000,658.000000,867.000000,386.000000,509.000000
1789,1743582129459,88.505554,-64.638885,67.125000,88.505554,88.505554,179.000000,75.892998,-55.306999,57.412998,75.848999,75.903999,154.432007,-22.000000,-827.000000,673.000000,-171.000000,551.000000,338.000000
1791,1743582129464,88.604446,-64.711113,67.199997,88.604446,88.604446,179.199997,75.986000,-55.372002,57.479000,75.962997,75.984001,154.630997,-467.000000,-696.000000,409.000000,2.000000,420.000000,455.000000
1794,1743582129470,88.752777,-64.819443,67.312500,88.752777,88.752777,179.500000,76.109001,-55.465000,57.568001,76.075996,76.110001,154.869995,-115.000000,-1090.000000,345.000000,1029.000000,440.000000,530.000000
1796,1743582129474,88.851669,-64.891670,67.387497,88.851669,88.851669,179.699997,76.109001,-55.465000,57.568001,76.075996,76.110001,154.869995,-115.000000,-1090.000000,345.000000,1029.000000,440.000000,530.000000
1798,1743582129479,88.950554,-64.963890,67.462502,88.950554,88.950554,179.899994,76.357002,-55.660000,57.757000,76.330002,76.342003,155.276993,-252.000000,-1115.000000,522.000000,-284.000000,494.000000,407.000000
1800,1743582129484,89.049446,-65.036110,67.537498,89.049446,89.049446,180.100006,76.471001,-55.736000,57.832001,76.438004,76.488998,155.613007,-117.000000,-627.000000,502.000000,341.000000,404.000000,336.000000
1803,1743582129490,89.197777,-65.144447,67.650002,89.197777,89.197777,180.399994,76.567001,-55.824001,57.910999,76.522003,76.547997,155.744003,-194.000000,-901.000000,573.000000,1006.000000,457.000000,556.000000
1806,1743582129496,89.346107,-65.252777,67.762497,89.346107,89.346107,180.699997,76.567001,-55.824001,57.910999,76.522003,76.547997,155.744003,-194.000000,-901.000000,573.000000,1006.000000,457.000000,556.000000
1808,1743582129500,89.445000,-65.324997,67.837502,89.445000,89.445000,180.899994,76.684998,-55.923000,58.021000,76.643997,76.731003,156.106995,-213.000000,-1028.000000,433.000000,484.000000,208.000000,478.000000
1810,1743582129505,89.543892,-65.397224,67.912498,89.543892,89.543892,181.100006,76.929001,-56.111000,58.227001,76.889999,76.926003,156.529999,-87.000000,-702.000000,478.000000,435.000000,390.000000,654.000000
1812,1743582129510,89.642776,-65.469444,67.987503,89.642776,89.642776,181.300003,76.991997,-56.162998,58.270000,76.988998,77.058998,156.798996,-232.000000,-886.000000,691.000000,1046.000000,383.000000,320.000000
1815,1743582129515,89.791115,-65.577774,68.099998,89.791115,89.791115,181.600006,77.132004,-56.272999,58.400002,77.143997,77.188004,157.067001,-14.000000,-921.000000,498.000000,218.000000,333.000000,401.000000
1818,1743582129521,89.939445,-65.686111,68.212502,89.939445,89.939445,181.899994,77.132004,-56.272999,58.400002,77.143997,77.188004,157.067001,-14.000000,-921.000000,498.000000,218.000000,333.000000,401.000000
1820,1743582129526,90.038330,-65.758331,68.287498,90.038330,90.038330,182.100006,77.286003,-56.368000,58.500000,77.316002,77.237999,157.201004,-140.000000,-773.000000,220.000000,-163.000000,534.000000,398.000000
1822,1743582129531,90.137222,-65.830559,68.362503,90.137222,90.137222,182.300003,77.508003,-56.539001,58.693001,77.492996,77.457001,157.673004,-159.000000,-825.000000,666.000000,767.000000,500.000000,349.000000
1825,1743582129536,90.285553,-65.938889,68.474998,90.285553,90.285553,182.600006,77.625999,-56.622002,58.771999,77.625000,77.669998,158.024002,-255.000000,-970.000000,579.000000,-42.000000,499.000000,343.000000
1827,1743582129541,90.384445,-66.011108,68.550003,90.384445,90.384445,182.800003,77.625999,-56.622002,58.771999,77.625000,77.669998,158.024002,-255.000000,-970.000000,579.000000,-42.000000,499.000000,343.000000
1830,1743582129547,90.532776,-66.119446,68.662498,90.532776,90.532776,183.100006,77.761002,-56.716000,58.866001,77.775002,77.742996,158.225006,-319.000000,-774.000000,361.000000,78.000000,418.000000,425.000000
1832,1743582129553,90.631668,-66.191666,68.737503,90.631668,90.631668,183.300003,77.867996,-56.796001,58.951000,77.852997,77.899002,158.572998,-158.000000,-816.000000,486.000000,1030.000000,606.000000,327.000000
1834,1743582129557,90.730553,-66.263885,68.812500,90.730553,90.730553,183.500000,78.059998,-56.931999,59.110001,78.068001,78.152000,158.970001,-84.000000,-599.000000,253.000000,-91.000000,535.000000,368.000000
1836,1743582129562,90.829445,-66.336113,68.887497,90.829445,90.829445,183.699997,78.207001,-57.034000,59.223000,78.238998,78.248001,159.225998,-223.000000,-937.000000,607.000000,264.000000,342.000000,488.000000
1839,1743582129567,90.977776,-66.444443,69.000000,90.977776,90.977776,184.000000,78.207001,-57.034000,59.223000,78.238998,78.248001,159.225998,-223.000000,-937.000000,607.000000,264.000000,342.000000,488.000000
1842,1743582129573,91.126114,-66.552780,69.112503,91.126114,91.126114,184.300003,78.338997,-57.133999,59.321999,78.371002,78.339996,159.414001,-226.000000,-712.000000,440.000000,961.000000,479.000000,363.000000
1844,1743582129578,91.224998,-66.625000,69.187500,91.224998,91.224998,184.500000,78.477997,-57.234001,59.436001,78.433998,78.486000,159.671997,-98.000000,-807.000000,229.000000,575.000000,470.000000,468.000000
1846,1743582129583,91.323891,-66.697220,69.262497,91.323891,91.323891,184.699997,78.663002,-57.375999,59.563000,78.714996,78.714996,160.190002,-317.000000,-942.000000,281.000000,521.000000,477.000000,521.000000
1848,1743582129588,91.422775,-66.769447,69.337502,91.422775,91.422775,184.899994,78.792999,-57.477001,59.653999,78.820000,78.799004,160.363007,-181.000000,-746.000000,834.000000,972.000000,564.000000,367.000000
1851,1743582129593,91.571114,-66.877777,69.449997,91.571114,91.571114,185.199997,78.792999,-57.477001,59.653999,78.820000,78.799004,160.363007,-181.000000,-746.000000,834.000000,972.000000,564.000000,367.000000
1854,1743582129599,91.719444,-66.986115,69.562500,91.719444,91.719444,185.500000,79.016998,-57.652000,59.833000,79.084999,79.024002,160.848007,-193.000000,-708.000000,232.000000,-306.000000,601.000000,105.000000
1856,1743582129603,91.818336,-67.058334,69.637497,91.818336,91.818336,185.699997,79.016998,-57.652000,59.833000,79.084999,79.024002,160.848007,-193.000000,-708.000000,232.000000,-306.000000,601.000000,105.000000
1858,1743582129608,91.917221,-67.130554,69.712502,91.917221,91.917221,185.899994,79.170998,-57.770000,59.938000,79.155998,79.154999,161.113007,-313.000000,-934.000000,128.000000,521.000000,434.000000,532.000000
1860,1743582129613,92.016113,-67.202774,69.787498,92.016113,92.016113,186.100006,79.291000,-57.855999,60.028999,79.310997,79.265999,161.360992,-426.000000,-752.000000,717.000000,739.000000,444.000000,492.000000
1862,1743582129618,92.114998,-67.275002,69.862503,92.114998,92.114998,186.300003,79.431000,-57.963001,60.131001,79.388000,79.406998,161.615005,-30.000000,-508.000000,645.000000,197.000000,293.000000,487.000000
1866,1743582129625,92.312775,-67.419441,70.012497,92.312775,92.312775,186.699997,79.516998,-58.023998,60.199001,79.556999,79.444000,161.714005,-468.000000,-724.000000,355.000000,-36.000000,499.000000,375.000000
1868,1743582129629,92.411667,-67.491669,70.087502,92.411667,92.411667,186.899994,79.622002,-58.113998,60.282001,79.653000,79.603996,162.046005,-113.000000,-622.000000,428.000000,1056.000000,497.000000,476.000000
1870,1743582129634,92.510559,-67.563889,70.162498,92.510559,92.510559,187.100006,79.758003,-58.210999,60.380001,79.785004,79.758003,162.350006,-334.000000,-801.000000,214.000000,510.000000,289.000000,498.000000
1873,1743582129639,92.658890,-67.672226,70.275002,92.658890,92.658890,187.399994,79.866997,-58.296001,60.499001,79.908997,79.875999,162.582993,-274.000000,-646.000000,630.000000,-383.000000,463.000000,304.000000
1875,1743582129644,92.757774,-67.744446,70.349998,92.757774,92.757774,187.600006,79.973999,-58.376999,60.573002,80.014000,80.046997,162.891006,-166.000000,-665.000000,646.000000,427.000000,526.000000,434.000000
1878,1743582129650,92.906113,-67.852776,70.462502,92.906113,92.906113,187.899994,80.120003,-58.480000,60.680000,80.153000,80.153999,163.113007,-199.000000,-1034.000000,482.000000,1101.000000,427.000000,380.000000
1880,1743582129655,93.004997,-67.925003,70.537498,93.004997,93.004997,188.100006,80.234001,-58.563999,60.787998,80.275002,80.280998,163.348007,-299.000000,-739.000000,255.000000,242.000000,198.000000,381.000000
1882,1743582129660,93.103889,-67.997223,70.612503,93.103889,93.103889,188.300003,80.300003,-58.610001,60.853001,80.359001,80.402000,163.600998,-373.000000,-702.000000,-9.000000,-271.000000,697.000000,484.000000
1885,1743582129665,93.252220,-68.105553,70.724998,93.252220,93.252220,188.600006,80.410004,-58.687000,60.938000,80.484001,80.539001,163.860992,-99.000000,-724.000000,528.000000,238.000000,291.000000,523.000000
1886,1743582129670,93.301666,-68.141670,70.762497,93.301666,93.301666,188.699997,80.587997,-58.811001,61.058998,80.667000,80.696999,164.151993,-220.000000,-891.000000,522.000000,949.000000,406.000000,530.000000
1890,1743582129677,93.499443,-68.286110,70.912498,93.499443,93.499443,189.100006,80.734001,-58.910999,61.174000,80.819000,80.772003,164.298996,-175.000000,-916.000000,489.000000,-258.000000,508.000000,359.000000
1892,1743582129681,93.598335,-68.358330,70.987503,93.598335,93.598335,189.300003,80.786003,-58.946999,61.209000,80.866997,80.905998,164.619995,-147.000000,-746.000000,435.000000,-385.000000,598.000000,368.000000
1894,1743582129686,93.697220,-68.430557,71.062500,93.697220,93.697220,189.500000,80.996002,-59.046001,61.310001,80.995003,81.026001,164.847000,-372.000000,-710.000000,32.000000,803.000000,383.000000,382.000000
1896,1743582129691,93.796112,-68.502777,71.137497,93.796112,93.796112,189.699997,81.121002,-59.171001,61.435001,81.126999,81.089996,164.990997,-97.000000,-655.000000,944.000000,586.000000,488.000000,419.000000
1899,1743582129696,93.944443,-68.611115,71.250000,93.944443,93.944443,190.000000,81.181999,-59.216000,61.476002,81.196999,81.260002,165.367004,-270.000000,-880.000000,822.000000,81.000000,524.000000,64.000000
1901,1743582129703,94.043335,-68.683334,71.324997,94.043335,94.043335,190.199997,81.355003,-59.324001,61.598999,81.378998,81.370003,165.578995,-337.000000,-586.000000,328.000000,195.000000,452.000000,668.000000
1904,1743582129708,94.191666,-68.791664,71.437500,94.191666,94.191666,190.500000,81.462997,-59.403000,61.673000,81.473000,81.469002,165.828003,-233.000000,-538.000000,89.000000,921.000000,466.000000,441.000000
1906,1743582129713,94.290558,-68.863892,71.512497,94.290558,94.290558,190.699997,81.580002,-59.486000,61.757999,81.570000,81.605003,166.044998,-384.000000,-1066.000000,340.000000,726.000000,300.000000,388.000000
1909,1743582129718,94.438889,-68.972221,71.625000,94.438889,94.438889,191.000000,81.731003,-59.596001,61.862000,81.738998,81.717003,166.320007,-311.000000,-838.000000,749.000000,-370.000000,543.000000,435.000000
1911,1743582129723,94.537781,-69.044441,71.699997,94.537781,94.537781,191.199997,81.846001,-59.674999,61.938000,81.849998,81.833000,166.556000,-99.000000,-724.000000,579.000000,518.000000,522.000000,436.000000
1914,1743582129730,94.686111,-69.152779,71.812500,94.686111,94.686111,191.500000,82.007004,-59.745998,62.005001,81.915001,81.950996,166.837997,-282.000000,-758.000000,583.000000,999.000000,432.000000,429.000000
1916,1743582129734,94.785004,-69.224998,71.887497,94.785004,94.785004,191.699997,82.121002,-59.887001,62.154999,82.107002,82.087997,167.067001,-119.000000,-756.000000,180.000000,-234.000000,425.000000,277.000000
1918,1743582129739,94.883888,-69.297226,71.962502,94.883888,94.883888,191.899994,82.250999,-59.971001,62.247002,82.231003,82.203003,167.311996,-346.000000,-684.000000,320.000000,-49.000000,510.000000,475.000000
1920,1743582129744,94.982780,-69.369446,72.037498,94.982780,94.982780,192.100006,82.362999,-60.074001,62.337002,82.330002,82.343002,167.593002,-134.000000,-420.000000,792.000000,1053.000000,379.000000,345.000000
1923,1743582129749,95.131111,-69.477776,72.150002,95.131111,95.131111,192.399994,82.450996,-60.139999,62.414001,82.421997,82.438004,167.746002,-230.000000,-756.000000,606.000000,655.000000,460.000000,507.000000
1925,1743582129754,95.230003,-69.550003,72.224998,95.230003,95.230003,192.600006,82.596001,-60.243000,62.514999,82.599998,82.584999,167.994003,-252.000000,-806.000000,477.000000,-303.000000,386.000000,340.000000
1927,1743582129760,95.328888,-69.622223,72.300003,95.328888,95.328888,192.800003,82.723999,-60.283001,62.571999,82.692001,82.721001,168.283997,-244.000000,-669.000000,221.000000,-137.000000,484.000000,484.000000
1930,1743582129764,95.477219,-69.730553,72.412498,95.477219,95.477219,193.100006,82.866997,-60.418999,62.712002,82.847000,82.834000,168.520004,-434.000000,-644.000000,496.000000,947.000000,465.000000,388.000000
1932,1743582129769,95.576111,-69.802780,72.487503,95.576111,95.576111,193.300003,82.930000,-60.467999,62.764000,82.908997,82.959000,168.748001,-444.000000,-664.000000,811.000000,630.000000,466.000000,415.000000
