point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
426,1743675105590789,158.216003,-114.292999,118.830002,158.216003,112.480003,332.962006,156.281006,-112.953003,117.399002,156.113007,111.077003,329.048004,467.000000,-625.000000,3614.000000,474.000000,531.000000,526.000000
427,1743675105595239,158.619995,-114.581001,119.129997,158.619995,112.764000,333.743011,157.143997,-113.468002,118.013000,156.927002,111.610001,330.639008,415.000000,-1104.000000,1698.000000,373.000000,550.000000,596.000000
428,1743675105600770,159.024994,-114.869003,119.430000,159.024994,113.046997,334.515015,157.472000,-113.769997,118.295998,157.339005,111.907997,331.436005,328.000000,-1756.000000,1856.000000,53.000000,813.000000,713.000000
429,1743675105605180,159.429001,-115.156998,119.730003,159.429001,113.330002,335.278015,157.472000,-113.769997,118.295998,157.339005,111.907997,331.436005,328.000000,-1756.000000,1856.000000,53.000000,813.000000,713.000000
430,1743675105610614,159.834000,-115.445000,120.029999,159.834000,113.613998,336.032013,157.822006,-114.068001,118.563004,157.725998,112.264999,332.454987,205.000000,-1265.000000,2280.000000,132.000000,426.000000,493.000000
431,1743675105615007,160.238007,-115.733002,120.330002,160.238007,113.897003,336.774994,158.255997,-114.314003,118.830002,158.069000,112.542999,333.153015,452.000000,-990.000000,2883.000000,309.000000,729.000000,672.000000
432,1743675105620565,160.643005,-116.021004,120.629997,160.643005,114.180000,337.509003,158.720001,-114.583000,119.105003,158.442001,112.748001,333.911987,459.000000,-828.000000,3250.000000,277.000000,347.000000,660.000000
433,1743675105624986,161.046997,-116.308998,120.930000,161.046997,114.463997,338.233002,159.125000,-114.856003,119.425003,158.822006,112.991997,334.681000,140.000000,-993.000000,2813.000000,158.000000,570.000000,648.000000
434,1743675105630425,161.451996,-116.597000,121.228996,161.451996,114.747002,338.946014,159.630997,-115.267998,119.718002,159.251999,113.288002,335.407990,46.000000,-1286.000000,1959.000000,72.000000,673.000000,526.000000
435,1743675105634819,161.856003,-116.885002,121.528999,161.856003,115.029999,339.647003,160.020996,-115.525002,120.119003,159.761002,113.584000,336.144989,596.000000,-1279.000000,2911.000000,291.000000,564.000000,399.000000
436,1743675105640298,162.261002,-117.172997,121.829002,162.261002,115.313004,340.338013,160.460007,-115.682999,120.305000,159.985001,113.914001,336.877014,551.000000,-1375.000000,2631.000000,433.000000,843.000000,554.000000
437,1743675105644723,162.664993,-117.460999,122.128998,162.664993,115.597000,341.016998,160.811996,-116.061996,120.717003,160.561996,114.182999,337.549011,519.000000,-1256.000000,1599.000000,461.000000,439.000000,645.000000
438,1743675105650315,163.070007,-117.749001,122.429001,163.070007,115.879997,341.683990,161.154999,-116.361000,120.974998,160.910995,114.558998,338.558014,236.000000,-1072.000000,2012.000000,100.000000,618.000000,521.000000
438,1743675105654679,163.070007,-117.749001,122.429001,163.070007,115.879997,341.683990,161.473999,-116.636002,121.246002,161.294006,114.709000,338.898987,444.000000,-1139.000000,3641.000000,529.000000,615.000000,450.000000
440,1743675105660169,163.878006,-118.324997,123.028999,163.878006,116.446999,342.980988,161.876007,-116.962997,121.559998,161.682999,114.963997,339.572998,688.000000,-1086.000000,3574.000000,185.000000,679.000000,538.000000
441,1743675105665669,164.283005,-118.613998,123.329002,164.283005,116.730003,343.610992,162.307007,-117.184998,121.856003,162.108002,115.292999,340.510986,502.000000,-732.000000,2439.000000,312.000000,603.000000,463.000000
441,1743675105670048,164.283005,-118.613998,123.329002,164.283005,116.730003,343.610992,162.686005,-117.454002,122.148003,162.544006,115.546997,341.179993,186.000000,-1248.000000,1558.000000,160.000000,524.000000,746.000000
442,1743675105675531,164.686005,-118.902000,123.628998,164.686005,117.013000,344.227997,163.167999,-117.847000,122.547997,163.016006,115.869003,341.804993,94.000000,-1194.000000,2605.000000,25.000000,747.000000,495.000000
443,1743675105679964,165.089005,-119.190002,123.929001,165.089005,117.296997,344.833008,163.382996,-118.009003,122.703003,163.242996,116.162003,342.398987,184.000000,-1200.000000,2967.000000,385.000000,496.000000,353.000000
444,1743675105685439,165.490005,-119.477997,124.228996,165.490005,117.580002,345.425995,163.955002,-118.380997,123.111000,163.817001,116.453003,343.049988,645.000000,-1202.000000,2752.000000,285.000000,534.000000,385.000000
445,1743675105690951,165.889008,-119.765999,124.528999,165.889008,117.862999,346.005005,164.417999,-118.677002,123.448997,164.274002,116.710999,343.710999,488.000000,-1489.000000,2057.000000,216.000000,493.000000,399.000000
446,1743675105695415,166.287003,-120.054001,124.829002,166.287003,118.147003,346.572998,164.712006,-118.890999,123.647003,164.559998,117.004997,344.359985,230.000000,-1447.000000,2033.000000,197.000000,832.000000,458.000000
447,1743675105700844,166.682999,-120.342003,125.128998,166.682999,118.430000,347.127991,165.102005,-119.236000,123.976997,164.921997,117.208000,344.777008,313.000000,-1521.000000,3007.000000,269.000000,466.000000,486.000000
448,1743675105705293,167.076004,-120.629997,125.429001,167.076004,118.712997,347.670013,165.554001,-119.533997,124.291000,165.348007,117.524002,345.411987,410.000000,-767.000000,2698.000000,405.000000,622.000000,469.000000
449,1743675105710790,167.466003,-120.917999,125.728996,167.466003,118.997002,348.200012,166.039001,-119.778000,124.585999,165.757004,117.908997,346.205994,300.000000,-953.000000,2799.000000,497.000000,426.000000,486.000000
450,1743675105715159,167.852997,-121.206001,126.028999,167.852997,119.279999,348.717010,166.438004,-120.016998,124.889000,166.110992,118.067001,346.463989,47.000000,-1113.000000,2475.000000,186.000000,594.000000,365.000000
451,1743675105720638,168.235992,-121.494003,126.328003,168.235992,119.563004,349.221985,166.774994,-120.314003,125.135002,166.479996,118.486000,347.226013,-72.000000,-1589.000000,1853.000000,77.000000,695.000000,303.000000
452,1743675105725062,168.615997,-121.781998,126.626999,168.615997,119.846001,349.714996,167.070007,-120.594002,125.394997,166.852005,118.739998,347.739014,312.000000,-1540.000000,2340.000000,181.000000,671.000000,484.000000
453,1743675105730570,168.992004,-122.069000,126.925003,168.992004,120.128998,350.194000,167.623001,-121.000000,125.814003,167.363998,118.999001,348.239014,371.000000,-1595.000000,2986.000000,314.000000,688.000000,486.000000
454,1743675105734984,169.363007,-122.355003,127.222000,169.363007,120.411003,350.661987,167.975006,-121.264999,126.116997,167.753006,119.252998,348.739990,384.000000,-948.000000,2414.000000,188.000000,508.000000,398.000000
455,1743675105740433,169.729996,-122.640999,127.516998,169.729996,120.692001,351.117004,168.296005,-121.543999,126.397003,168.166000,119.494003,349.229004,254.000000,-895.000000,2281.000000,122.000000,487.000000,381.000000
456,1743675105744788,170.091995,-122.924004,127.809998,170.091995,120.972000,351.558990,168.598007,-121.809998,126.698997,168.479996,119.720001,349.666992,217.000000,-969.000000,2989.000000,84.000000,551.000000,424.000000
457,1743675105750303,170.447998,-123.206001,128.100998,170.447998,121.250000,351.989014,168.966003,-122.070999,126.959999,168.830994,120.089996,350.322998,369.000000,-1256.000000,3155.000000,249.000000,896.000000,43.000000
458,1743675105755689,170.798004,-123.486000,128.389999,170.798004,121.526001,352.406006,168.966003,-122.070999,126.959999,168.830994,120.089996,350.322998,369.000000,-1256.000000,3155.000000,249.000000,896.000000,43.000000
459,1743675105759987,171.143005,-123.763000,128.675003,171.143005,121.800003,352.811005,169.748993,-122.650002,127.578003,169.541000,120.616997,351.049988,141.000000,-1653.000000,1411.000000,334.000000,707.000000,235.000000
460,1743675105765482,171.481995,-124.037003,128.957993,171.481995,122.070999,353.203003,169.748993,-122.650002,127.578003,169.541000,120.616997,351.049988,141.000000,-1653.000000,1411.000000,334.000000,707.000000,235.000000
461,1743675105770957,171.813004,-124.308998,129.237000,171.813004,122.338997,353.583008,170.084000,-122.904999,127.847000,169.871994,121.011002,351.621002,-296.000000,-1522.000000,1710.000000,9.000000,612.000000,292.000000
462,1743675105775393,172.138000,-124.577003,129.511993,172.138000,122.603996,353.950989,170.748001,-123.489998,128.354004,170.585999,121.521004,352.460999,290.000000,-989.000000,3510.000000,209.000000,793.000000,206.000000
463,1743675105780847,172.455994,-124.841003,129.783005,172.455994,122.864998,354.304993,170.748001,-123.489998,128.354004,170.585999,121.521004,352.460999,290.000000,-989.000000,3510.000000,209.000000,793.000000,206.000000
464,1743675105785275,172.766006,-125.100998,130.050003,172.766006,123.123001,354.648010,171.151001,-123.728996,128.654007,170.904007,121.772003,352.834991,232.000000,-494.000000,3364.000000,255.000000,322.000000,385.000000
465,1743675105790689,173.067993,-125.357002,130.311996,173.067993,123.375999,354.977997,171.582993,-124.080002,129.042007,171.410995,121.989998,353.207001,-33.000000,-1059.000000,1399.000000,179.000000,475.000000,379.000000
466,1743675105795031,173.363007,-125.608002,130.569000,173.363007,123.625000,355.295013,171.925995,-124.374001,129.341003,171.675995,122.276001,353.561005,1.000000,-1398.000000,2057.000000,-8.000000,714.000000,304.000000
467,1743675105800518,173.647995,-125.855003,130.820999,173.647995,123.869003,355.600006,172.065002,-124.539001,129.501007,171.858994,122.561996,353.968994,107.000000,-1857.000000,2331.000000,305.000000,823.000000,140.000000
467,1743675105804918,173.647995,-125.855003,130.820999,173.647995,123.869003,355.600006,172.485992,-124.829002,129.776993,172.203003,122.910004,354.347992,-76.000000,-1313.000000,1780.000000,278.000000,551.000000,395.000000
469,1743675105810375,174.192993,-126.331001,131.307007,174.192993,124.342003,356.171997,172.837997,-125.078003,130.052994,172.559006,123.157997,354.694000,-75.000000,-783.000000,2131.000000,57.000000,427.000000,297.000000
469,1743675105814798,174.192993,-126.331001,131.307007,174.192993,124.342003,356.171997,173.143997,-125.365997,130.302994,172.871994,123.247002,354.833008,-543.000000,-582.000000,2647.000000,-117.000000,513.000000,97.000000
470,1743675105820310,174.451996,-126.560997,131.541000,174.451996,124.570000,356.440002,173.393997,-125.600998,130.556000,173.121994,123.598000,355.295013,-78.000000,-489.000000,2790.000000,342.000000,509.000000,103.000000
472,1743675105825753,174.938995,-127.000999,131.988007,174.938995,125.007004,356.937012,173.787003,-125.808998,130.794006,173.406006,123.778000,355.584015,-64.000000,-1020.000000,2284.000000,73.000000,506.000000,186.000000
472,1743675105830202,174.938995,-127.000999,131.988007,174.938995,125.007004,356.937012,174.039001,-126.120003,131.149002,173.802994,123.971001,355.863007,-162.000000,-1080.000000,1694.000000,102.000000,410.000000,310.000000
473,1743675105835683,175.167999,-127.211998,132.201004,175.167999,125.216003,357.166992,174.167999,-126.252998,131.287003,173.945007,124.249001,356.169006,-486.000000,-1225.000000,1324.000000,109.000000,652.000000,217.000000
474,1743675105840091,175.386002,-127.414001,132.406998,175.386002,125.417999,357.385986,174.395004,-126.531998,131.561005,174.203995,124.509003,356.476990,-413.000000,-977.000000,1357.000000,138.000000,334.000000,176.000000
475,1743675105845538,175.591995,-127.610001,132.604996,175.591995,125.612999,357.592010,174.593002,-126.792999,131.772003,174.507996,124.692001,356.628998,-57.000000,-575.000000,1773.000000,344.000000,666.000000,331.000000
476,1743675105849877,175.787994,-127.797997,132.794006,175.787994,125.799004,357.787994,174.826004,-127.039001,132.014008,174.791000,124.987000,356.923004,-63.000000,-596.000000,2794.000000,0.000000,251.000000,164.000000
477,1743675105855358,175.973007,-127.976997,132.975006,175.973007,125.978996,357.972992,175.093994,-127.232002,132.231995,174.994995,125.209000,357.147003,-56.000000,-299.000000,1883.000000,19.000000,387.000000,207.000000
478,1743675105860903,176.147003,-128.149002,133.147995,176.147003,126.149002,358.147003,175.315002,-127.424004,132.436005,175.222000,125.417999,357.363007,-226.000000,-668.000000,1373.000000,61.000000,279.000000,224.000000
479,1743675105865292,176.311005,-128.311005,133.311005,176.311005,126.311996,358.311005,175.518005,-127.619003,132.628998,175.412994,125.571999,357.561005,-88.000000,-850.000000,1736.000000,122.000000,536.000000,292.000000
480,1743675105870738,176.464996,-128.464996,133.464996,176.464996,126.464996,358.464996,175.699997,-127.809998,132.815002,175.615005,125.760002,357.752991,-192.000000,-486.000000,1844.000000,-80.000000,345.000000,307.000000
481,1743675105875154,176.608994,-128.608994,133.608994,176.608994,126.609001,358.609009,175.903000,-127.998001,133.011002,175.798996,125.973999,357.998993,-222.000000,-1019.000000,2266.000000,137.000000,402.000000,345.000000
482,1743675105880684,176.744003,-128.744003,133.744003,176.744003,126.744003,358.743988,176.093994,-128.167007,133.186996,175.951004,126.128998,358.151001,-720.000000,-413.000000,1282.000000,-189.000000,238.000000,214.000000
483,1743675105885027,176.869995,-128.869995,133.869995,176.869995,126.870003,358.869995,176.313995,-128.363998,133.373993,176.134003,126.255997,358.322998,-569.000000,-60.000000,1272.000000,143.000000,251.000000,92.000000
484,1743675105890494,176.987000,-128.987000,133.987000,176.987000,126.987000,358.987000,176.455002,-128.501007,133.524994,176.274994,126.407997,358.475006,-483.000000,-70.000000,1643.000000,20.000000,287.000000,321.000000
485,1743675105894884,177.095993,-129.095993,134.095993,177.095993,127.096001,359.096008,176.617996,-128.632996,133.664993,176.404007,126.528999,358.612000,96.000000,-594.000000,1601.000000,22.000000,267.000000,171.000000
486,1743675105900349,177.197006,-129.197006,134.197006,177.197006,127.196999,359.196991,176.768997,-128.755005,133.811996,176.554993,126.667999,358.752991,-72.000000,-681.000000,1757.000000,219.000000,456.000000,252.000000
487,1743675105904704,177.289993,-129.289993,134.289993,177.289993,127.290001,359.290009,176.891998,-128.878998,133.921005,176.686996,126.768997,358.851013,-426.000000,-397.000000,848.000000,-189.000000,380.000000,169.000000
488,1743675105910125,177.375000,-129.375000,134.375000,177.375000,127.375000,359.375000,176.891998,-128.878998,133.921005,176.686996,126.768997,358.851013,-426.000000,-397.000000,848.000000,-189.000000,380.000000,169.000000
489,1743675105915568,177.453995,-129.453995,134.453995,177.453995,127.454002,359.454010,177.061996,-129.100006,134.102997,176.901001,127.012001,359.070007,-185.000000,-412.000000,1398.000000,34.000000,330.000000,242.000000
490,1743675105921043,177.524994,-129.524994,134.524994,177.524994,127.525002,359.524994,177.061996,-129.100006,134.102997,176.901001,127.012001,359.070007,-185.000000,-412.000000,1398.000000,34.000000,330.000000,242.000000
491,1743675105925458,177.589996,-129.589996,134.589996,177.589996,127.589996,359.589996,177.156998,-129.205994,134.195999,176.994995,127.182999,359.214996,20.000000,-434.000000,1715.000000,159.000000,359.000000,218.000000
492,1743675105930908,177.649002,-129.649002,134.649002,177.649002,127.649002,359.648987,177.246994,-129.296005,134.287003,177.100998,127.272003,359.298004,-255.000000,-49.000000,1354.000000,-22.000000,247.000000,337.000000
493,1743675105935304,177.701996,-129.701996,134.701996,177.701996,127.702003,359.701996,177.358994,-129.401993,134.397995,177.205994,127.357002,359.380005,-63.000000,-165.000000,1327.000000,-56.000000,222.000000,48.000000
494,1743675105940741,177.748993,-129.748993,134.748993,177.748993,127.749001,359.748993,177.406998,-129.445999,134.442993,177.253006,127.430000,359.455994,-196.000000,-81.000000,1463.000000,3.000000,346.000000,169.000000
495,1743675105945107,177.791000,-129.791000,134.791000,177.791000,127.791000,359.790985,177.524994,-129.531998,134.542007,177.352005,127.497002,359.519989,-134.000000,-487.000000,1453.000000,50.000000,245.000000,262.000000
496,1743675105950584,177.828003,-129.828003,134.828003,177.828003,127.828003,359.828003,177.598999,-129.593002,134.600998,177.414001,127.549004,359.587006,-80.000000,-434.000000,1773.000000,166.000000,438.000000,72.000000
497,1743675105954960,177.860001,-129.860001,134.860001,177.860001,127.860001,359.859985,177.649994,-129.654999,134.654999,177.468994,127.602997,359.641998,-216.000000,-431.000000,1622.000000,-4.000000,611.000000,105.000000
498,1743675105960452,177.888000,-129.888000,134.888000,177.888000,127.888000,359.888000,177.681000,-129.710007,134.703003,177.516998,127.655998,359.691986,-330.000000,-373.000000,1332.000000,-43.000000,344.000000,274.000000
498,1743675105964818,177.888000,-129.888000,134.888000,177.888000,127.888000,359.888000,177.697998,-129.744995,134.733994,177.550995,127.713997,359.755005,-203.000000,-316.000000,1580.000000,-29.000000,362.000000,252.000000
499,1743675105970321,177.912003,-129.912003,134.912003,177.912003,127.912003,359.911987,177.753006,-129.802994,134.794998,177.602997,127.747002,359.792999,16.000000,-492.000000,1865.000000,136.000000,262.000000,18.000000
500,1743675105974659,177.932999,-129.932999,134.932999,177.932999,127.932999,359.933014,177.804001,-129.839996,134.837006,177.654007,127.790001,359.842987,-95.000000,-336.000000,1419.000000,-22.000000,384.000000,158.000000
501,1743675105980131,177.949997,-129.949997,134.949997,177.949997,127.949997,359.950012,177.843002,-129.871994,134.865005,177.686996,127.809998,359.865997,17.000000,-330.000000,1529.000000,53.000000,256.000000,183.000000
502,1743675105985664,177.962997,-129.962997,134.962997,177.962997,127.962997,359.963013,177.875000,-129.899002,134.889999,177.712006,127.843002,359.898987,-190.000000,-328.000000,1493.000000,161.000000,238.000000,213.000000
503,1743675105990108,177.973999,-129.973999,134.973999,177.973999,127.973999,359.973999,177.901993,-129.917999,134.912994,177.738007,127.861000,359.914001,-153.000000,-529.000000,1572.000000,136.000000,199.000000,150.000000
504,1743675105995534,177.983002,-129.983002,134.983002,177.983002,127.983002,359.983002,177.923004,-129.936005,134.929001,177.753998,127.892998,359.950989,102.000000,-469.000000,1481.000000,121.000000,200.000000,136.000000
505,1743675105999883,177.988998,-129.988998,134.988998,177.988998,127.988998,359.989014,177.957001,-129.953995,134.951004,177.778000,127.913002,359.967010,28.000000,-534.000000,1573.000000,138.000000,225.000000,17.000000
506,1743675106005332,177.994003,-129.994003,134.994003,177.994003,127.994003,359.993988,177.985001,-129.968994,134.972000,177.789993,127.924004,359.980011,-115.000000,-434.000000,1502.000000,265.000000,246.000000,-79.000000
507,1743675106010819,177.996994,-129.996994,134.996994,177.996994,127.997002,359.997009,177.992004,-129.977005,134.975998,177.794998,127.930000,359.990997,-65.000000,-475.000000,1606.000000,309.000000,389.000000,-17.000000
508,1743675106015200,177.998993,-129.998993,134.998993,177.998993,127.999001,359.998993,178.014008,-129.987000,134.983994,177.806000,127.933998,359.998993,-93.000000,-472.000000,1750.000000,278.000000,420.000000,-20.000000
509,1743675106020629,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.022003,-129.990997,134.987000,177.811996,127.934998,360.005005,-354.000000,-367.000000,1693.000000,282.000000,350.000000,-8.000000
510,1743675106025037,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.022003,-129.994003,134.987000,177.815002,127.941002,360.015015,-33.000000,-561.000000,1971.000000,350.000000,446.000000,40.000000
511,1743675106030486,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.005005,-129.996994,134.987000,177.813004,127.941002,360.013000,-196.000000,-357.000000,1864.000000,259.000000,405.000000,48.000000
511,1743675106034874,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.990005,-129.998993,134.987000,177.811996,127.943001,360.019012,-39.000000,-467.000000,1989.000000,336.000000,449.000000,21.000000
511,1743675106040398,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.970993,-130.001999,134.990005,177.811996,127.943001,360.020996,101.000000,-590.000000,1934.000000,354.000000,389.000000,57.000000
511,1743675106044768,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.970993,-130.001999,134.990005,177.811996,127.943001,360.020996,101.000000,-590.000000,1934.000000,354.000000,389.000000,57.000000
511,1743675106050229,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.955994,-130.005005,134.990005,177.813004,127.945999,360.019012,32.000000,-424.000000,1896.000000,363.000000,396.000000,16.000000
511,1743675106055711,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.955994,-130.005005,134.990005,177.813004,127.945999,360.019012,32.000000,-424.000000,1896.000000,363.000000,396.000000,16.000000
511,1743675106060096,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.951996,-130.003006,134.988998,177.815994,127.943001,360.019012,67.000000,-416.000000,1923.000000,349.000000,397.000000,31.000000
511,1743675106065561,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.949005,-130.003006,134.990005,177.817001,127.945000,360.019989,78.000000,-393.000000,1932.000000,329.000000,405.000000,-1.000000
511,1743675106069955,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.949005,-130.003006,134.990997,177.820007,127.945999,360.019012,99.000000,-388.000000,1940.000000,332.000000,413.000000,0.000000
511,1743675106075454,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.945999,-130.001999,134.990005,177.822998,127.945000,360.019012,85.000000,-376.000000,1948.000000,342.000000,417.000000,14.000000
511,1743675106079863,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.938995,-130.005005,134.990005,177.822998,127.945000,360.019989,95.000000,-374.000000,1970.000000,328.000000,419.000000,2.000000
511,1743675106085450,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.934006,-130.001999,134.990005,177.824005,127.945999,360.019012,98.000000,-348.000000,1993.000000,308.000000,427.000000,-9.000000
511,1743675106090915,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.934998,-130.005005,134.990997,177.826996,127.945000,360.019989,101.000000,-327.000000,1986.000000,309.000000,424.000000,-15.000000
511,1743675106095351,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.938995,-130.003006,134.990997,177.828003,127.945000,360.019989,100.000000,-314.000000,1996.000000,302.000000,429.000000,-17.000000
511,1743675106100862,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.957001,-130.001999,134.992996,177.835007,127.945000,360.019012,99.000000,-296.000000,2015.000000,269.000000,439.000000,-9.000000
511,1743675106105292,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.960999,-130.003006,134.992996,177.837997,127.945999,360.019012,95.000000,-300.000000,2030.000000,251.000000,445.000000,-14.000000
511,1743675106110782,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.964005,-130.001999,134.994003,177.839005,127.945000,360.016998,120.000000,-308.000000,2069.000000,280.000000,449.000000,-20.000000
511,1743675106115183,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.968002,-130.003006,134.994003,177.843002,127.945000,360.020996,123.000000,-285.000000,2068.000000,249.000000,450.000000,-32.000000
511,1743675106120707,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.977005,-130.003006,134.994003,177.845993,127.945999,360.019012,125.000000,-257.000000,2082.000000,222.000000,461.000000,-36.000000
511,1743675106125149,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.983002,-130.003006,134.994003,177.848007,127.945000,360.019012,110.000000,-258.000000,2074.000000,215.000000,467.000000,-31.000000
511,1743675106130644,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.992004,-130.003006,134.994003,177.850006,127.945000,360.019012,100.000000,-250.000000,2082.000000,221.000000,470.000000,-51.000000
511,1743675106135051,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.994003,-130.003006,134.996994,177.852005,127.945999,360.019012,110.000000,-232.000000,2079.000000,201.000000,474.000000,-37.000000
511,1743675106140546,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.011993,-130.001999,134.996994,177.856003,127.945999,360.019012,57.000000,-244.000000,2066.000000,207.000000,477.000000,-48.000000
511,1743675106144915,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.022995,-130.001007,134.994995,177.863007,127.945000,360.019012,38.000000,-243.000000,2072.000000,192.000000,483.000000,-50.000000
511,1743675106150450,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.026993,-130.001007,134.994003,177.865005,127.945000,360.019989,33.000000,-245.000000,2107.000000,150.000000,489.000000,-42.000000
511,1743675106154815,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.024994,-130.001007,134.998001,177.865005,127.945000,360.019012,23.000000,-243.000000,2121.000000,175.000000,489.000000,-47.000000
511,1743675106160247,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.020996,-130.001999,134.996994,177.863007,127.945999,360.019012,-3.000000,-233.000000,2086.000000,158.000000,495.000000,-60.000000
511,1743675106165758,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.020996,-130.001999,134.998001,177.867004,127.947998,360.019989,-10.000000,-225.000000,2082.000000,166.000000,500.000000,-65.000000
511,1743675106170117,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.018997,-130.001999,134.994995,177.871002,127.947998,360.016998,-21.000000,-229.000000,2082.000000,167.000000,480.000000,-73.000000
511,1743675106175609,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.020996,-130.001999,134.998001,177.871994,127.947998,360.019989,-32.000000,-218.000000,2089.000000,158.000000,496.000000,-66.000000
511,1743675106179974,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.016006,-130.001007,134.998001,177.873993,127.947998,360.016998,-55.000000,-242.000000,2091.000000,147.000000,494.000000,-75.000000
511,1743675106185477,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.011993,-130.001007,134.996994,177.875000,127.947998,360.016998,-52.000000,-234.000000,2082.000000,155.000000,505.000000,-70.000000
511,1743675106189825,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.007004,-130.001007,134.998001,177.876007,127.947998,360.016998,-56.000000,-232.000000,2078.000000,147.000000,514.000000,-71.000000
511,1743675106195385,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.003998,-130.003006,134.996994,177.878998,127.948997,360.016998,-61.000000,-234.000000,2079.000000,155.000000,505.000000,-86.000000
511,1743675106200847,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.992996,-130.001007,134.994995,177.880997,127.949997,360.019012,-16.000000,-234.000000,2072.000000,140.000000,512.000000,-75.000000
511,1743675106205265,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.985992,-130.001999,134.998001,177.882004,127.953003,360.016998,10.000000,-226.000000,2067.000000,136.000000,506.000000,-89.000000
511,1743675106210789,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.985001,-130.001999,134.998001,177.882004,127.953003,360.016998,16.000000,-226.000000,2075.000000,149.000000,509.000000,-92.000000
511,1743675106215254,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.988007,-130.001007,134.996994,177.884995,127.954002,360.015015,32.000000,-226.000000,2074.000000,169.000000,506.000000,-94.000000
511,1743675106220647,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.994003,-130.001007,134.998001,177.889999,127.954002,360.015991,49.000000,-229.000000,2076.000000,123.000000,507.000000,-94.000000
511,1743675106225064,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.992996,-130.001007,134.998993,177.889999,127.954002,360.016998,58.000000,-226.000000,2062.000000,165.000000,519.000000,-103.000000
511,1743675106230518,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.992004,-130.001007,134.998001,177.889999,127.954002,360.015991,67.000000,-227.000000,2071.000000,124.000000,511.000000,-106.000000
511,1743675106234874,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.992004,-129.998993,134.998001,177.891998,127.954002,360.015991,86.000000,-225.000000,2046.000000,156.000000,513.000000,-101.000000
511,1743675106240358,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001999,134.998001,177.893997,127.957001,360.015991,81.000000,-224.000000,2063.000000,148.000000,515.000000,-96.000000
511,1743675106244680,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001999,134.998001,177.893997,127.957001,360.015991,81.000000,-224.000000,2063.000000,148.000000,515.000000,-96.000000
511,1743675106250216,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.007996,-130.001999,134.998993,177.897003,127.959000,360.015991,32.000000,-224.000000,2061.000000,133.000000,511.000000,-107.000000
