point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5,canfd_call_timestamp_us
1279,1744086633947395,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.007004,127.996002,360.001007,124.000000,-405.000000,578.000000,179.000000,319.000000,-13.000000,1744086630236932
1279,1744086633951865,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001999,135.001999,178.007004,127.996002,360.002014,124.000000,-405.000000,581.000000,159.000000,314.000000,9.000000,1744086630236932
1279,1744086633957403,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.007004,127.994003,360.001007,127.000000,-389.000000,571.000000,161.000000,330.000000,-7.000000,1744086630236932
1279,1744086633961860,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.007004,127.996002,360.001007,125.000000,-397.000000,584.000000,149.000000,319.000000,-6.000000,1744086630236932
1279,1744086633967446,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.007004,127.997002,360.001007,131.000000,-398.000000,583.000000,150.000000,328.000000,7.000000,1744086630236932
1279,1744086633971879,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.007004,127.996002,360.001007,119.000000,-398.000000,578.000000,143.000000,333.000000,9.000000,1744086630236932
1279,1744086633977400,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.007004,127.997002,360.002014,125.000000,-394.000000,592.000000,139.000000,328.000000,-38.000000,1744086630236932
1279,1744086633981808,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.005997,127.997002,360.001007,126.000000,-401.000000,582.000000,131.000000,333.000000,0.000000,1744086630236932
1279,1744086633987328,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.007004,127.996002,359.998993,123.000000,-396.000000,581.000000,126.000000,325.000000,8.000000,1744086630236932
1279,1744086633991835,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.001007,-130.001007,134.998993,178.007004,127.997002,360.001007,120.000000,-397.000000,577.000000,121.000000,341.000000,11.000000,1744086630236932
1279,1744086633997402,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.005997,127.997002,360.001007,131.000000,-397.000000,583.000000,124.000000,328.000000,10.000000,1744086630236932
1279,1744086634001893,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003998,127.997002,360.002014,126.000000,-398.000000,578.000000,105.000000,329.000000,-8.000000,1744086630236932
1279,1744086634007535,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.005997,127.997002,360.002014,122.000000,-394.000000,589.000000,107.000000,330.000000,-11.000000,1744086630236932
1279,1744086634012049,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,135.001007,178.003998,127.997002,360.002014,125.000000,-397.000000,581.000000,114.000000,327.000000,11.000000,1744086630236932
1279,1744086634017696,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.005997,127.997002,360.002014,124.000000,-394.000000,579.000000,102.000000,330.000000,-2.000000,1744086630236932
1279,1744086634022183,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.005997,127.997002,360.002014,121.000000,-379.000000,586.000000,101.000000,343.000000,1.000000,1744086630236932
1279,1744086634026654,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.003998,127.997002,360.002014,126.000000,-388.000000,587.000000,93.000000,323.000000,0.000000,1744086630236932
1279,1744086634032175,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.003998,127.997002,360.002014,126.000000,-388.000000,587.000000,93.000000,323.000000,0.000000,1744086630236932
1279,1744086634036667,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.003998,127.997002,360.001007,126.000000,-389.000000,595.000000,90.000000,328.000000,-3.000000,1744086630236932
1279,1744086634042263,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003998,127.997002,360.001007,118.000000,-388.000000,593.000000,78.000000,323.000000,-8.000000,1744086630236932
1279,1744086634046784,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003998,127.997002,360.001007,118.000000,-388.000000,593.000000,78.000000,323.000000,-8.000000,1744086630236932
1279,1744086634052386,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.003006,127.997002,360.001007,121.000000,-387.000000,578.000000,89.000000,331.000000,-6.000000,1744086630236932
1279,1744086634056950,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003998,127.998001,360.001007,126.000000,-385.000000,591.000000,99.000000,327.000000,0.000000,1744086630236932
1279,1744086634062488,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.998001,360.001007,125.000000,-387.000000,591.000000,86.000000,332.000000,-9.000000,1744086630236932
1279,1744086634066925,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.997002,360.002014,121.000000,-379.000000,583.000000,86.000000,330.000000,6.000000,1744086630236932
1279,1744086634072466,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,123.000000,-383.000000,589.000000,94.000000,332.000000,-4.000000,1744086630236932
1279,1744086634076994,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.003006,127.998001,360.001007,119.000000,-379.000000,585.000000,95.000000,327.000000,15.000000,1744086630236932
1279,1744086634082539,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.003006,135.001007,178.003006,127.998001,360.001007,116.000000,-381.000000,587.000000,93.000000,327.000000,18.000000,1744086630236932
1279,1744086634087012,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.003006,127.997002,360.002014,120.000000,-373.000000,578.000000,112.000000,327.000000,2.000000,1744086630236932
1279,1744086634092615,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,113.000000,-375.000000,594.000000,98.000000,320.000000,-27.000000,1744086630236932
1279,1744086634097111,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.997002,360.001007,122.000000,-374.000000,592.000000,92.000000,328.000000,18.000000,1744086630236932
1279,1744086634101613,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.003998,127.998001,360.001007,120.000000,-367.000000,585.000000,107.000000,324.000000,13.000000,1744086630236932
1279,1744086634107194,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.997002,360.001007,111.000000,-365.000000,582.000000,101.000000,327.000000,0.000000,1744086630236932
1279,1744086634111672,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.997002,360.001007,131.000000,-369.000000,592.000000,100.000000,329.000000,0.000000,1744086630236932
1279,1744086634117279,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,127.998001,360.001007,128.000000,-372.000000,594.000000,97.000000,326.000000,-4.000000,1744086630236932
1279,1744086634121746,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.003006,127.998001,359.998993,126.000000,-366.000000,589.000000,96.000000,323.000000,-16.000000,1744086630236932
1279,1744086634127296,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.998001,360.002014,127.000000,-367.000000,598.000000,102.000000,328.000000,10.000000,1744086630236932
1279,1744086634131784,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.001007,127.997002,360.002014,128.000000,-368.000000,602.000000,94.000000,329.000000,10.000000,1744086630236932
1279,1744086634137716,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.002014,131.000000,-373.000000,583.000000,98.000000,327.000000,10.000000,1744086630236932
1279,1744086634142161,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.003006,127.998001,360.001007,130.000000,-370.000000,592.000000,97.000000,323.000000,8.000000,1744086630236932
1279,1744086634146662,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.001007,128.000000,-371.000000,588.000000,96.000000,325.000000,0.000000,1744086630236932
1279,1744086634152291,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.003006,127.998001,360.001007,123.000000,-363.000000,582.000000,97.000000,323.000000,-6.000000,1744086630236932
1279,1744086634156797,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.002014,129.000000,-364.000000,583.000000,102.000000,330.000000,-11.000000,1744086630236932
1279,1744086634162370,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.003006,127.997002,360.002014,122.000000,-361.000000,579.000000,99.000000,327.000000,-16.000000,1744086630236932
1279,1744086634166842,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.001007,125.000000,-369.000000,601.000000,96.000000,327.000000,4.000000,1744086630236932
1279,1744086634172422,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.998001,360.002014,125.000000,-362.000000,591.000000,99.000000,324.000000,16.000000,1744086630236932
1279,1744086634176963,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,127.998001,360.002014,120.000000,-369.000000,584.000000,97.000000,323.000000,8.000000,1744086630236932
1279,1744086634182513,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.998001,359.998993,126.000000,-370.000000,576.000000,100.000000,328.000000,9.000000,1744086630236932
1279,1744086634186981,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.001007,129.000000,-367.000000,579.000000,98.000000,328.000000,-1.000000,1744086630236932
1279,1744086634192563,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,127.000000,-370.000000,594.000000,98.000000,330.000000,-4.000000,1744086630236932
1279,1744086634197055,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.998001,360.001007,125.000000,-365.000000,583.000000,94.000000,320.000000,0.000000,1744086630236932
1279,1744086634202603,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.003006,127.998001,360.001007,125.000000,-365.000000,583.000000,94.000000,320.000000,0.000000,1744086630236932
1279,1744086634207094,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.003006,134.998993,178.001007,127.998001,360.001007,126.000000,-359.000000,587.000000,97.000000,324.000000,3.000000,1744086630236932
1279,1744086634212670,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.997002,360.001007,126.000000,-360.000000,586.000000,97.000000,322.000000,2.000000,1744086630236932
1279,1744086634217165,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.997002,360.001007,126.000000,-360.000000,586.000000,97.000000,322.000000,2.000000,1744086630236932
1279,1744086634221643,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,127.998001,360.001007,126.000000,-361.000000,590.000000,98.000000,324.000000,-13.000000,1744086630236932
1279,1744086634227153,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,135.001007,178.003006,127.998001,359.998993,129.000000,-366.000000,606.000000,98.000000,330.000000,-13.000000,1744086630236932
1279,1744086634231624,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.998001,360.001007,131.000000,-364.000000,595.000000,97.000000,328.000000,-8.000000,1744086630236932
1279,1744086634237184,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,127.998001,360.001007,133.000000,-357.000000,598.000000,99.000000,320.000000,5.000000,1744086630236932
1279,1744086634241697,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,127.998001,360.001007,119.000000,-366.000000,592.000000,99.000000,317.000000,5.000000,1744086630236932
1279,1744086634247245,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.003006,127.998001,360.001007,121.000000,-364.000000,593.000000,96.000000,320.000000,-10.000000,1744086630236932
1279,1744086634251712,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.003006,127.998001,360.001007,128.000000,-362.000000,593.000000,101.000000,323.000000,7.000000,1744086630236932
1279,1744086634257337,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,128.000000,-364.000000,594.000000,101.000000,323.000000,13.000000,1744086630236932
1279,1744086634261863,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.001007,-130.001999,134.998993,178.001007,127.998001,360.001007,126.000000,-363.000000,597.000000,97.000000,324.000000,0.000000,1744086630236932
1279,1744086634267529,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,135.001007,178.003006,127.998001,360.002014,124.000000,-363.000000,594.000000,99.000000,317.000000,-8.000000,1744086630236932
1279,1744086634271993,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,127.998001,360.002014,127.000000,-357.000000,596.000000,97.000000,321.000000,-15.000000,1744086630236932
1279,1744086634277497,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.003006,127.998001,360.001007,131.000000,-358.000000,601.000000,99.000000,325.000000,-9.000000,1744086630236932
1279,1744086634281923,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.002014,133.000000,-357.000000,598.000000,96.000000,322.000000,8.000000,1744086630236932
1279,1744086634287516,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,126.000000,-348.000000,591.000000,99.000000,326.000000,-17.000000,1744086630236932
1279,1744086634291999,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.001007,130.000000,-349.000000,601.000000,101.000000,326.000000,5.000000,1744086630236932
1279,1744086634297604,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,359.998993,120.000000,-346.000000,601.000000,101.000000,318.000000,19.000000,1744086630236932
1279,1744086634302067,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.002014,129.000000,-354.000000,591.000000,102.000000,325.000000,-1.000000,1744086630236932
1279,1744086634306572,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,127.998001,359.998993,126.000000,-350.000000,581.000000,107.000000,322.000000,-19.000000,1744086630236932
1279,1744086634312206,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001007,134.998993,178.003006,128.000000,360.001007,132.000000,-351.000000,586.000000,101.000000,324.000000,-19.000000,1744086630236932
1279,1744086634316627,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001007,134.998993,178.003006,128.000000,360.001007,128.000000,-352.000000,594.000000,100.000000,315.000000,-6.000000,1744086630236932
1279,1744086634322104,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.002014,129.000000,-350.000000,593.000000,102.000000,323.000000,0.000000,1744086630236932
1279,1744086634326546,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,128.000000,360.002014,132.000000,-341.000000,600.000000,97.000000,318.000000,-8.000000,1744086630236932
1279,1744086634332069,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,128.000000,360.001007,132.000000,-345.000000,599.000000,103.000000,321.000000,14.000000,1744086630236932
1279,1744086634336563,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.002014,126.000000,-342.000000,605.000000,99.000000,320.000000,-16.000000,1744086630236932
1279,1744086634342228,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.001007,127.998001,360.001007,129.000000,-342.000000,596.000000,98.000000,322.000000,-10.000000,1744086630236932
1279,1744086634346784,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,119.000000,-342.000000,596.000000,100.000000,325.000000,11.000000,1744086630236932
1279,1744086634352408,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.002014,126.000000,-342.000000,585.000000,98.000000,315.000000,-7.000000,1744086630236932
1279,1744086634356936,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.998001,359.998993,125.000000,-345.000000,586.000000,96.000000,326.000000,-8.000000,1744086630236932
1279,1744086634362440,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.003006,128.000000,360.002014,125.000000,-342.000000,599.000000,106.000000,322.000000,-22.000000,1744086630236932
1279,1744086634366884,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.998001,360.001007,116.000000,-342.000000,592.000000,96.000000,320.000000,-1.000000,1744086630236932
1279,1744086634372406,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.001007,-130.001999,134.998993,178.001007,127.998001,360.002014,130.000000,-348.000000,596.000000,100.000000,317.000000,-4.000000,1744086630236932
1279,1744086634376861,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001007,134.998993,178.001007,128.000000,360.001007,118.000000,-349.000000,586.000000,105.000000,320.000000,7.000000,1744086630236932
1279,1744086634382430,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001007,134.998993,178.001007,128.000000,360.001007,118.000000,-349.000000,586.000000,105.000000,320.000000,7.000000,1744086630236932
1279,1744086634386911,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.003006,128.000000,360.002014,121.000000,-342.000000,584.000000,96.000000,322.000000,15.000000,1744086630236932
1279,1744086634392464,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,119.000000,-345.000000,573.000000,96.000000,322.000000,6.000000,1744086630236932
1279,1744086634396984,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,119.000000,-345.000000,573.000000,96.000000,322.000000,6.000000,1744086630236932
1279,1744086634402562,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,119.000000,-346.000000,584.000000,100.000000,319.000000,6.000000,1744086630236932
1279,1744086634407165,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,118.000000,-344.000000,588.000000,101.000000,326.000000,4.000000,1744086630236932
1279,1744086634411667,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.002014,113.000000,-341.000000,571.000000,98.000000,318.000000,8.000000,1744086630236932
1279,1744086634417308,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,128.000000,360.002014,112.000000,-345.000000,591.000000,104.000000,323.000000,-21.000000,1744086630236932
1279,1744086634421805,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,127.998001,360.001007,101.000000,-344.000000,574.000000,98.000000,319.000000,3.000000,1744086630236932
1279,1744086634427406,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,112.000000,-340.000000,577.000000,100.000000,323.000000,2.000000,1744086630236932
1279,1744086634431931,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,111.000000,-342.000000,575.000000,98.000000,318.000000,13.000000,1744086630236932
1279,1744086634437527,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.997002,360.001007,112.000000,-342.000000,573.000000,100.000000,313.000000,-9.000000,1744086630236932
1279,1744086634442465,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.000000,128.000000,360.001007,108.000000,-341.000000,573.000000,101.000000,320.000000,19.000000,1744086630236932
1279,1744086634446968,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,99.000000,-337.000000,574.000000,103.000000,323.000000,-4.000000,1744086630236932
1279,1744086634452590,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.001007,105.000000,-331.000000,579.000000,107.000000,320.000000,1.000000,1744086630236932
1279,1744086634457119,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,103.000000,-330.000000,569.000000,99.000000,329.000000,4.000000,1744086630236932
1279,1744086634461632,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,98.000000,-333.000000,565.000000,97.000000,312.000000,-13.000000,1744086630236932
1279,1744086634467156,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,127.998001,360.002014,102.000000,-329.000000,566.000000,99.000000,322.000000,-8.000000,1744086630236932
1279,1744086634471597,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.003006,128.000000,360.001007,100.000000,-333.000000,566.000000,101.000000,321.000000,-8.000000,1744086630236932
1279,1744086634477119,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.000000,360.002014,101.000000,-326.000000,569.000000,91.000000,327.000000,11.000000,1744086630236932
1279,1744086634481555,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.001007,127.998001,360.001007,101.000000,-327.000000,567.000000,101.000000,326.000000,-6.000000,1744086630236932
1279,1744086634487145,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,127.998001,360.002014,98.000000,-328.000000,569.000000,97.000000,325.000000,18.000000,1744086630236932
1279,1744086634491647,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,128.000000,360.001007,105.000000,-329.000000,562.000000,96.000000,320.000000,-3.000000,1744086630236932
1279,1744086634497228,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.996994,178.001007,128.000000,360.001007,110.000000,-320.000000,566.000000,98.000000,320.000000,0.000000,1744086630236932
1279,1744086634501732,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.001007,105.000000,-324.000000,567.000000,98.000000,318.000000,-10.000000,1744086630236932
1279,1744086634507270,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.001007,109.000000,-325.000000,571.000000,105.000000,315.000000,-9.000000,1744086630236932
1279,1744086634511759,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.003006,134.998993,178.001007,127.998001,360.002014,109.000000,-322.000000,574.000000,110.000000,316.000000,3.000000,1744086630236932
1279,1744086634517282,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.002014,115.000000,-325.000000,556.000000,99.000000,318.000000,-7.000000,1744086630236932
1279,1744086634521734,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.001007,-130.001999,134.998993,178.001007,128.000000,360.001007,119.000000,-323.000000,566.000000,94.000000,322.000000,9.000000,1744086630236932
1279,1744086634527284,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.001007,360.002014,115.000000,-319.000000,574.000000,100.000000,323.000000,1.000000,1744086630236932
1279,1744086634531762,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,108.000000,-326.000000,570.000000,99.000000,320.000000,2.000000,1744086630236932
1279,1744086634537326,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,110.000000,-326.000000,555.000000,93.000000,320.000000,-16.000000,1744086630236932
1279,1744086634541811,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.002014,112.000000,-316.000000,570.000000,101.000000,321.000000,15.000000,1744086630236932
1279,1744086634547382,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,114.000000,-323.000000,577.000000,103.000000,323.000000,-18.000000,1744086630236932
1279,1744086634551914,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.001007,127.998001,360.001007,109.000000,-324.000000,567.000000,101.000000,318.000000,-1.000000,1744086630236932
1279,1744086634557493,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,109.000000,-321.000000,567.000000,98.000000,316.000000,-17.000000,1744086630236932
1279,1744086634562059,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,127.998001,360.002014,114.000000,-322.000000,565.000000,99.000000,325.000000,0.000000,1744086630236932
1279,1744086634567627,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,128.000000,359.998993,109.000000,-318.000000,560.000000,101.000000,316.000000,2.000000,1744086630236932
